0.7414062996399297	0.6959042377014358	0.541540002098533	0.5304112557620263	0.34022858230305797	0.25045019692111503	0.14439319465478168	0.09690532338351993	0.09104862930592365	0.08715409547039277
0.6827003346143694	0.6408012127345847	0.49865983175390793	0.4884122807802226	0.31328863417599245	0.23061907259935477	0.13295986607442117	0.0892321750327352	0.08383922516374863	0.08025306794607301
0.6405322586790675	0.6012211029441175	0.6501149662680654	0.3508618881488988	0.22980782579164463	0.19817156929516794	0.2613206676138539	0.330399183247417	0.09182762349564882	0.1700001206087441
0.6199647397783755	0.5819158669770813	0.6589837784340058	0.6138814167776283	0.33746661547125223	0.293199532799255	0.12768848145089312	0.15597663755339894	0.27254958366625465	0.2424329566812038
0.556530361070053	0.5223746235582996	0.5973942844519017	0.6831175059388842	0.5003101612244213	0.19316055743404528	0.0941698298259893	0.009876826151201556	0.10365343905979008	0.010515195407023462
0.5324097538987141	0.49973436172802044	0.4115916399428473	0.3002608992996973	0.27797351707059986	0.11022486080493257	0.18836562804965265	-0.009652817672376648	0.14656741112870939	0.3547161134811665
0.5257135654653234	0.4934491360568775	0.7098028503285468	0.3060836113897249	0.07290073508685177	-0.2047433933493201	0.034394395878789216	-0.08072284979528001	0.043579701209099334	0.28352066922995584
0.36495344511382904	0.3425552887017496	0.5716111282307972	0.3126364212256661	0.184518611373937	0.017818358186336494	0.12667749284984756	0.20129603412814953	-0.0038843500437659648	-0.0030993752755867424
0.09204798456478434	0.08639875674325859	0.23365125327819142	0.20486731287805912	0.38255888224514867	-0.018395330432170672	0.17730315109477165	0.0037832647826774295	-0.045969665129166185	0.013423274262029716
0.02873687307822523	0.026973215311412238	-0.02568953712453655	-0.14897792518552158	-0.03873585886854037	0.21574548030806823	0.2077364477330609	0.2791072402037103	0.18903104256021488	0.30201076270335636
